idx,split,target_type,attractors,target_num,condition,subject_word,target_word,base_sentence,good,bad,tok_len
5639,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The ticks above the jar around the table hold many,The ticks above the jar around the table hold many goats,The ticks above the jar around the table hold many goat,11
5640,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The does beside the bush past the drum hold several,The does beside the bush past the drum hold several goats,The does beside the bush past the drum hold several goat,11
5641,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The ticks by the root above the dam hold two,The ticks by the root above the dam hold two ticks,The ticks by the root above the dam hold two tick,11
5642,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The goats past the bridge by the fence hold several,The goats past the bridge by the fence hold several bears,The goats past the bridge by the fence hold several bear,11
5643,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The bees above the hinges around the boilers hold one,The bees above the hinges around the boilers hold one goat,The bees above the hinges around the boilers hold one goats,11
5644,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The does above the dam around the jar hold several,The does above the dam around the jar hold several goats,The does above the dam around the jar hold several goat,11
5645,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The goats around the window outside the desk hold several,The goats around the window outside the desk hold several bears,The goats around the window outside the desk hold several bear,11
5646,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The bees beside the bushes past the drums hold one,The bees beside the bushes past the drums hold one goat,The bees beside the bushes past the drums hold one goats,11
5647,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The rats outside the pipe beside the valve hold many,The rats outside the pipe beside the valve hold many ticks,The rats outside the pipe beside the valve hold many tick,11
5648,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The rats past the switch by the rope hold two,The rats past the switch by the rope hold two bears,The rats past the switch by the rope hold two bear,11
5649,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The rats beside the pipe past the valve hold several,The rats beside the pipe past the valve hold several goats,The rats beside the pipe past the valve hold several goat,11
5650,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The goats around the jar outside the table hold several,The goats around the jar outside the table hold several bears,The goats around the jar outside the table hold several bear,11
5651,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The bears past the ponds by the bridges hold one,The bears past the ponds by the bridges hold one bear,The bears past the ponds by the bridges hold one bears,11
5652,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The goats above the cords around the straps hold one,The goats above the cords around the straps hold one goat,The goats above the cords around the straps hold one goats,11
5653,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The rats around the boiler outside the pipe hold two,The rats around the boiler outside the pipe hold two bears,The rats around the boiler outside the pipe hold two bear,11
5654,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The goats beside the bushes past the drums hold one,The goats beside the bushes past the drums hold one goat,The goats beside the bushes past the drums hold one goats,11
5655,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The pups around the hinge outside the boiler hold many,The pups around the hinge outside the boiler hold many bears,The pups around the hinge outside the boiler hold many bear,11
5656,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The does outside the bushes beside the drums hold one,The does outside the bushes beside the drums hold one tick,The does outside the bushes beside the drums hold one ticks,11
5657,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The does beside the valves past the switches hold every,The does beside the valves past the switches hold every goat,The does beside the valves past the switches hold every goats,11
5658,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The goats past the drums by the racks hold every,The goats past the drums by the racks hold every bear,The goats past the drums by the racks hold every bears,11
5659,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The bears by the rope above the cord hold several,The bears by the rope above the cord hold several ticks,The bears by the rope above the cord hold several tick,11
5660,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The does past the drum by the rack hold two,The does past the drum by the rack hold two bears,The does past the drum by the rack hold two bear,11
5661,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The bears by the knob above the hinge hold several,The bears by the knob above the hinge hold several ticks,The bears by the knob above the hinge hold several tick,11
5662,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The rats by the knob above the hinge hold many,The rats by the knob above the hinge hold many ticks,The rats by the knob above the hinge hold many tick,11
5663,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The bears past the pen by the root hold many,The bears past the pen by the root hold many bears,The bears past the pen by the root hold many bear,11
5664,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The goats above the hinges around the boilers hold one,The goats above the hinges around the boilers hold one goat,The goats above the hinges around the boilers hold one goats,11
5665,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The goats by the rope above the cord hold two,The goats by the rope above the cord hold two ticks,The goats by the rope above the cord hold two tick,11
5666,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The goats beside the drums past the racks hold one,The goats beside the drums past the racks hold one goat,The goats beside the drums past the racks hold one goats,11
5667,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The pups by the switch above the rope hold several,The pups by the switch above the rope hold several ticks,The pups by the switch above the rope hold several tick,11
5668,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The goats above the dams around the jars hold one,The goats above the dams around the jars hold one goat,The goats above the dams around the jars hold one goats,11
5669,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The ticks around the boilers outside the pipes hold every,The ticks around the boilers outside the pipes hold every bear,The ticks around the boilers outside the pipes hold every bears,11
5670,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The bees past the racks by the knobs hold every,The bees past the racks by the knobs hold every bear,The bees past the racks by the knobs hold every bears,11
5671,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The ticks past the fence by the window hold several,The ticks past the fence by the window hold several bears,The ticks past the fence by the window hold several bear,11
5672,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The goats around the boiler outside the pipe hold several,The goats around the boiler outside the pipe hold several bears,The goats around the boiler outside the pipe hold several bear,11
5673,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The bees above the fence around the window hold many,The bees above the fence around the window hold many goats,The bees above the fence around the window hold many goat,11
5674,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The bees around the straps outside the heaps hold every,The bees around the straps outside the heaps hold every bear,The bees around the straps outside the heaps hold every bears,11
5675,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The bears outside the boilers beside the pipes hold every,The bears outside the boilers beside the pipes hold every tick,The bears outside the boilers beside the pipes hold every ticks,11
5676,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The does by the racks above the knobs hold one,The does by the racks above the knobs hold one tick,The does by the racks above the knobs hold one ticks,11
5677,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The pups around the boilers outside the pipes hold one,The pups around the boilers outside the pipes hold one bear,The pups around the boilers outside the pipes hold one bears,11
5678,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The ticks above the rope around the cord hold many,The ticks above the rope around the cord hold many goats,The ticks above the rope around the cord hold many goat,11
5679,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The ticks beside the drum past the rack hold many,The ticks beside the drum past the rack hold many goats,The ticks beside the drum past the rack hold many goat,11
5680,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The ticks past the valve by the switch hold several,The ticks past the valve by the switch hold several bears,The ticks past the valve by the switch hold several bear,11
5681,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The rats by the roots above the dams hold one,The rats by the roots above the dams hold one tick,The rats by the roots above the dams hold one ticks,11
5682,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The ticks past the switch by the rope hold several,The ticks past the switch by the rope hold several bears,The ticks past the switch by the rope hold several bear,11
5683,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The does by the roots above the dams hold one,The does by the roots above the dams hold one tick,The does by the roots above the dams hold one ticks,11
5684,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The rats outside the bush beside the drum hold many,The rats outside the bush beside the drum hold many ticks,The rats outside the bush beside the drum hold many tick,11
5685,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The bees around the cords outside the straps hold every,The bees around the cords outside the straps hold every bear,The bees around the cords outside the straps hold every bears,11
5686,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The pups by the knobs above the hinges hold every,The pups by the knobs above the hinges hold every tick,The pups by the knobs above the hinges hold every ticks,11
5687,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The bees around the window outside the desk hold several,The bees around the window outside the desk hold several bears,The bees around the window outside the desk hold several bear,11
5688,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The goats above the dam around the jar hold many,The goats above the dam around the jar hold many goats,The goats above the dam around the jar hold many goat,11
5689,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The ticks beside the ponds past the bridges hold one,The ticks beside the ponds past the bridges hold one goat,The ticks beside the ponds past the bridges hold one goats,11
5690,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The pups outside the boilers beside the pipes hold every,The pups outside the boilers beside the pipes hold every tick,The pups outside the boilers beside the pipes hold every ticks,11
5691,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The pups past the bridge by the fence hold many,The pups past the bridge by the fence hold many bears,The pups past the bridge by the fence hold many bear,11
5692,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The rats by the fences above the windows hold one,The rats by the fences above the windows hold one tick,The rats by the fences above the windows hold one ticks,11
5693,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The bears above the fence around the window hold two,The bears above the fence around the window hold two goats,The bears above the fence around the window hold two goat,11
5694,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The pups beside the heap past the pen hold two,The pups beside the heap past the pen hold two goats,The pups beside the heap past the pen hold two goat,11
5695,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The goats above the hinge around the boiler hold many,The goats above the hinge around the boiler hold many goats,The goats above the hinge around the boiler hold many goat,11
5696,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The ticks beside the bridge past the fence hold many,The ticks beside the bridge past the fence hold many goats,The ticks beside the bridge past the fence hold many goat,11
5697,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The rats around the hinge outside the boiler hold two,The rats around the hinge outside the boiler hold two bears,The rats around the hinge outside the boiler hold two bear,11
5698,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The ticks beside the heaps past the pens hold one,The ticks beside the heaps past the pens hold one goat,The ticks beside the heaps past the pens hold one goats,11
5699,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The ticks by the fence above the window hold two,The ticks by the fence above the window hold two ticks,The ticks by the fence above the window hold two tick,11
5700,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The bees outside the table beside the pond hold two,The bees outside the table beside the pond hold two ticks,The bees outside the table beside the pond hold two tick,11
5701,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The bears outside the tables beside the ponds hold every,The bears outside the tables beside the ponds hold every tick,The bears outside the tables beside the ponds hold every ticks,11
5702,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The does above the cords around the straps hold every,The does above the cords around the straps hold every goat,The does above the cords around the straps hold every goats,11
5703,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The pups around the window outside the desk hold many,The pups around the window outside the desk hold many bears,The pups around the window outside the desk hold many bear,11
5704,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The ticks around the table outside the pond hold several,The ticks around the table outside the pond hold several bears,The ticks around the table outside the pond hold several bear,11
5705,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The bears outside the bushes beside the drums hold every,The bears outside the bushes beside the drums hold every tick,The bears outside the bushes beside the drums hold every ticks,11
5706,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The pups around the desks outside the bushes hold one,The pups around the desks outside the bushes hold one bear,The pups around the desks outside the bushes hold one bears,11
5707,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The ticks outside the strap beside the heap hold two,The ticks outside the strap beside the heap hold two ticks,The ticks outside the strap beside the heap hold two tick,11
5708,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The pups past the roots by the dams hold one,The pups past the roots by the dams hold one bear,The pups past the roots by the dams hold one bears,11
5709,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The pups around the jar outside the table hold many,The pups around the jar outside the table hold many bears,The pups around the jar outside the table hold many bear,11
5710,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The bears around the desks outside the bushes hold one,The bears around the desks outside the bushes hold one bear,The bears around the desks outside the bushes hold one bears,11
5711,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The goats above the windows around the desks hold one,The goats above the windows around the desks hold one goat,The goats above the windows around the desks hold one goats,11
5712,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The pups around the jars outside the tables hold one,The pups around the jars outside the tables hold one bear,The pups around the jars outside the tables hold one bears,11
5713,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The rats around the jar outside the table hold two,The rats around the jar outside the table hold two bears,The rats around the jar outside the table hold two bear,11
5714,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The bears beside the pen past the root hold two,The bears beside the pen past the root hold two goats,The bears beside the pen past the root hold two goat,11
5715,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The rats outside the straps beside the heaps hold one,The rats outside the straps beside the heaps hold one tick,The rats outside the straps beside the heaps hold one ticks,11
5716,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The rats outside the desks beside the bushes hold one,The rats outside the desks beside the bushes hold one tick,The rats outside the desks beside the bushes hold one ticks,11
5717,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The does above the hinge around the boiler hold several,The does above the hinge around the boiler hold several goats,The does above the hinge around the boiler hold several goat,11
5718,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The ticks by the rope above the cord hold two,The ticks by the rope above the cord hold two ticks,The ticks by the rope above the cord hold two tick,11
5719,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The rats beside the drums past the racks hold every,The rats beside the drums past the racks hold every goat,The rats beside the drums past the racks hold every goats,11
5720,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The bears outside the straps beside the heaps hold every,The bears outside the straps beside the heaps hold every tick,The bears outside the straps beside the heaps hold every ticks,11
5721,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The bees above the cords around the straps hold one,The bees above the cords around the straps hold one goat,The bees above the cords around the straps hold one goats,11
5722,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The bees above the hinge around the boiler hold many,The bees above the hinge around the boiler hold many goats,The bees above the hinge around the boiler hold many goat,11
5723,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The goats beside the valve past the switch hold many,The goats beside the valve past the switch hold many goats,The goats beside the valve past the switch hold many goat,11
5724,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The ticks around the boiler outside the pipe hold several,The ticks around the boiler outside the pipe hold several bears,The ticks around the boiler outside the pipe hold several bear,11
5725,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The pups outside the table beside the pond hold several,The pups outside the table beside the pond hold several ticks,The pups outside the table beside the pond hold several tick,11
5726,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The bears past the switch by the rope hold many,The bears past the switch by the rope hold many bears,The bears past the switch by the rope hold many bear,11
5727,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The bears outside the heaps beside the pens hold every,The bears outside the heaps beside the pens hold every tick,The bears outside the heaps beside the pens hold every ticks,11
5728,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The does by the switch above the rope hold many,The does by the switch above the rope hold many ticks,The does by the switch above the rope hold many tick,11
5729,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The goats above the fences around the windows hold one,The goats above the fences around the windows hold one goat,The goats above the fences around the windows hold one goats,11
5730,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The does around the boiler outside the pipe hold two,The does around the boiler outside the pipe hold two bears,The does around the boiler outside the pipe hold two bear,11
5731,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The rats above the jar around the table hold several,The rats above the jar around the table hold several goats,The rats above the jar around the table hold several goat,11
5732,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The goats past the bridges by the fences hold every,The goats past the bridges by the fences hold every bear,The goats past the bridges by the fences hold every bears,11
5733,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The bears past the root by the dam hold many,The bears past the root by the dam hold many bears,The bears past the root by the dam hold many bear,11
5734,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The bees by the switch above the rope hold two,The bees by the switch above the rope hold two ticks,The bees by the switch above the rope hold two tick,11
5735,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The pups outside the pipe beside the valve hold several,The pups outside the pipe beside the valve hold several ticks,The pups outside the pipe beside the valve hold several tick,11
5736,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The goats beside the table past the pond hold many,The goats beside the table past the pond hold many goats,The goats beside the table past the pond hold many goat,11
5737,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The bears outside the boiler beside the pipe hold several,The bears outside the boiler beside the pipe hold several ticks,The bears outside the boiler beside the pipe hold several tick,11
5738,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The pups outside the strap beside the heap hold several,The pups outside the strap beside the heap hold several ticks,The pups outside the strap beside the heap hold several tick,11
5739,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The bears by the dams above the jars hold every,The bears by the dams above the jars hold every tick,The bears by the dams above the jars hold every ticks,11
5740,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The pups by the fences above the windows hold every,The pups by the fences above the windows hold every tick,The pups by the fences above the windows hold every ticks,11
5741,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The does by the knob above the hinge hold many,The does by the knob above the hinge hold many ticks,The does by the knob above the hinge hold many tick,11
5742,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The rats by the dams above the jars hold one,The rats by the dams above the jars hold one tick,The rats by the dams above the jars hold one ticks,11
5743,test,noun,2,sg,target_noun_num_sg_att2_pl,goat,goat,The ticks above the dams around the jars hold one,The ticks above the dams around the jars hold one goat,The ticks above the dams around the jars hold one goats,11
5744,test,noun,2,pl,target_noun_num_pl_att2_sg,bears,bears,The bears past the valve by the switch hold many,The bears past the valve by the switch hold many bears,The bears past the valve by the switch hold many bear,11
5745,test,noun,2,sg,target_noun_num_sg_att2_pl,tick,tick,The rats by the knobs above the hinges hold one,The rats by the knobs above the hinges hold one tick,The rats by the knobs above the hinges hold one ticks,11
5746,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The does beside the pen past the root hold several,The does beside the pen past the root hold several goats,The does beside the pen past the root hold several goat,11
5747,test,noun,2,pl,target_noun_num_pl_att2_sg,ticks,ticks,The bears outside the strap beside the heap hold several,The bears outside the strap beside the heap hold several ticks,The bears outside the strap beside the heap hold several tick,11
5748,test,noun,2,sg,target_noun_num_sg_att2_pl,bear,bear,The ticks around the jars outside the tables hold every,The ticks around the jars outside the tables hold every bear,The ticks around the jars outside the tables hold every bears,11
5749,test,noun,2,pl,target_noun_num_pl_att2_sg,goats,goats,The bears above the knob around the hinge hold two,The bears above the knob around the hinge hold two goats,The bears above the knob around the hinge hold two goat,11
5750,test,noun,3,pl,target_noun_num_pl_att3_sg,goats,goats,The bears above the cord around the strap outside the heap hold two,The bears above the cord around the strap outside the heap hold two goats,The bears above the cord around the strap outside the heap hold two goat,14
5751,test,noun,3,pl,target_noun_num_pl_att3_sg,bears,bears,The bears around the window outside the desk beside the bush hold many,The bears around the window outside the desk beside the bush hold many bears,The bears around the window outside the desk beside the bush hold many bear,14
5752,test,noun,3,pl,target_noun_num_pl_att3_sg,goats,goats,The rats beside the drum past the rack by the knob hold several,The rats beside the drum past the rack by the knob hold several goats,The rats beside the drum past the rack by the knob hold several goat,14
5753,test,noun,3,pl,target_noun_num_pl_att3_sg,goats,goats,The bees beside the pipe past the valve by the switch hold many,The bees beside the pipe past the valve by the switch hold many goats,The bees beside the pipe past the valve by the switch hold many goat,14
5754,test,noun,3,sg,target_noun_num_sg_att3_pl,tick,tick,The rats by the ropes above the cords around the straps hold one,The rats by the ropes above the cords around the straps hold one tick,The rats by the ropes above the cords around the straps hold one ticks,14
5755,test,noun,3,sg,target_noun_num_sg_att3_pl,bear,bear,The goats around the jars outside the tables beside the ponds hold every,The goats around the jars outside the tables beside the ponds hold every bear,The goats around the jars outside the tables beside the ponds hold every bears,14
5756,test,noun,3,sg,target_noun_num_sg_att3_pl,bear,bear,The ticks past the switches by the ropes above the cords hold every,The ticks past the switches by the ropes above the cords hold every bear,The ticks past the switches by the ropes above the cords hold every bears,14
5757,test,noun,3,sg,target_noun_num_sg_att3_pl,bear,bear,The bees past the valves by the switches above the ropes hold every,The bees past the valves by the switches above the ropes hold every bear,The bees past the valves by the switches above the ropes hold every bears,14
5758,test,noun,3,sg,target_noun_num_sg_att3_pl,tick,tick,The does outside the tables beside the ponds past the bridges hold one,The does outside the tables beside the ponds past the bridges hold one tick,The does outside the tables beside the ponds past the bridges hold one ticks,14
5759,test,noun,3,sg,target_noun_num_sg_att3_pl,tick,tick,The bears outside the pipes beside the valves past the switches hold every,The bears outside the pipes beside the valves past the switches hold every tick,The bears outside the pipes beside the valves past the switches hold every ticks,14
5760,test,noun,3,sg,target_noun_num_sg_att3_pl,goat,goat,The does above the windows around the desks outside the bushes hold every,The does above the windows around the desks outside the bushes hold every goat,The does above the windows around the desks outside the bushes hold every goats,14
5761,test,noun,3,sg,target_noun_num_sg_att3_pl,bear,bear,The bees past the switches by the ropes above the cords hold every,The bees past the switches by the ropes above the cords hold every bear,The bees past the switches by the ropes above the cords hold every bears,14
5762,test,noun,3,sg,target_noun_num_sg_att3_pl,goat,goat,The rats above the knobs around the hinges outside the boilers hold every,The rats above the knobs around the hinges outside the boilers hold every goat,The rats above the knobs around the hinges outside the boilers hold every goats,14
5763,test,noun,3,pl,target_noun_num_pl_att3_sg,bears,bears,The does around the table outside the pond beside the bridge hold two,The does around the table outside the pond beside the bridge hold two bears,The does around the table outside the pond beside the bridge hold two bear,14
5764,test,noun,3,sg,target_noun_num_sg_att3_pl,goat,goat,The does beside the pipes past the valves by the switches hold every,The does beside the pipes past the valves by the switches hold every goat,The does beside the pipes past the valves by the switches hold every goats,14
5765,test,noun,3,sg,target_noun_num_sg_att3_pl,bear,bear,The bears past the drums by the racks above the knobs hold one,The bears past the drums by the racks above the knobs hold one bear,The bears past the drums by the racks above the knobs hold one bears,14
5766,test,noun,3,sg,target_noun_num_sg_att3_pl,tick,tick,The pups outside the ponds beside the bridges past the fences hold every,The pups outside the ponds beside the bridges past the fences hold every tick,The pups outside the ponds beside the bridges past the fences hold every ticks,14
5767,test,noun,3,pl,target_noun_num_pl_att3_sg,bears,bears,The bees around the boiler outside the pipe beside the valve hold several,The bees around the boiler outside the pipe beside the valve hold several bears,The bees around the boiler outside the pipe beside the valve hold several bear,14
5768,test,noun,3,pl,target_noun_num_pl_att3_sg,ticks,ticks,The bears outside the table beside the pond past the bridge hold several,The bears outside the table beside the pond past the bridge hold several ticks,The bears outside the table beside the pond past the bridge hold several tick,14
5769,test,noun,3,pl,target_noun_num_pl_att3_sg,bears,bears,The bees around the strap outside the heap beside the pen hold several,The bees around the strap outside the heap beside the pen hold several bears,The bees around the strap outside the heap beside the pen hold several bear,14
5770,test,noun,3,pl,target_noun_num_pl_att3_sg,bears,bears,The goats past the drum by the rack above the knob hold several,The goats past the drum by the rack above the knob hold several bears,The goats past the drum by the rack above the knob hold several bear,14
5771,test,noun,3,sg,target_noun_num_sg_att3_pl,bear,bear,The bears past the bridges by the fences above the windows hold one,The bears past the bridges by the fences above the windows hold one bear,The bears past the bridges by the fences above the windows hold one bears,14
5772,test,noun,3,pl,target_noun_num_pl_att3_sg,ticks,ticks,The pups by the root above the dam around the jar hold several,The pups by the root above the dam around the jar hold several ticks,The pups by the root above the dam around the jar hold several tick,14
5773,test,noun,3,sg,target_noun_num_sg_att3_pl,bear,bear,The pups around the straps outside the heaps beside the pens hold one,The pups around the straps outside the heaps beside the pens hold one bear,The pups around the straps outside the heaps beside the pens hold one bears,14
5774,test,noun,3,sg,target_noun_num_sg_att3_pl,bear,bear,The pups past the valves by the switches above the ropes hold one,The pups past the valves by the switches above the ropes hold one bear,The pups past the valves by the switches above the ropes hold one bears,14
5775,test,noun,3,pl,target_noun_num_pl_att3_sg,goats,goats,The rats beside the pond past the bridge by the fence hold several,The rats beside the pond past the bridge by the fence hold several goats,The rats beside the pond past the bridge by the fence hold several goat,14
5776,test,noun,3,pl,target_noun_num_pl_att3_sg,goats,goats,The goats above the rope around the cord outside the strap hold many,The goats above the rope around the cord outside the strap hold many goats,The goats above the rope around the cord outside the strap hold many goat,14
5777,test,noun,3,pl,target_noun_num_pl_att3_sg,ticks,ticks,The does outside the strap beside the heap past the pen hold many,The does outside the strap beside the heap past the pen hold many ticks,The does outside the strap beside the heap past the pen hold many tick,14
5778,test,noun,3,sg,target_noun_num_sg_att3_pl,bear,bear,The ticks around the hinges outside the boilers beside the pipes hold every,The ticks around the hinges outside the boilers beside the pipes hold every bear,The ticks around the hinges outside the boilers beside the pipes hold every bears,14
5779,test,noun,3,sg,target_noun_num_sg_att3_pl,bear,bear,The goats past the racks by the knobs above the hinges hold every,The goats past the racks by the knobs above the hinges hold every bear,The goats past the racks by the knobs above the hinges hold every bears,14
5780,test,noun,3,pl,target_noun_num_pl_att3_sg,bears,bears,The goats around the cord outside the strap beside the heap hold several,The goats around the cord outside the strap beside the heap hold several bears,The goats around the cord outside the strap beside the heap hold several bear,14
5781,test,noun,3,pl,target_noun_num_pl_att3_sg,ticks,ticks,The rats by the dam above the jar around the table hold many,The rats by the dam above the jar around the table hold many ticks,The rats by the dam above the jar around the table hold many tick,14
5782,test,noun,3,pl,target_noun_num_pl_att3_sg,ticks,ticks,The bees outside the bush beside the drum past the rack hold two,The bees outside the bush beside the drum past the rack hold two ticks,The bees outside the bush beside the drum past the rack hold two tick,14
5783,test,noun,3,sg,target_noun_num_sg_att3_pl,goat,goat,The rats above the cords around the straps outside the heaps hold every,The rats above the cords around the straps outside the heaps hold every goat,The rats above the cords around the straps outside the heaps hold every goats,14
5784,test,noun,3,pl,target_noun_num_pl_att3_sg,goats,goats,The ticks above the window around the desk outside the bush hold many,The ticks above the window around the desk outside the bush hold many goats,The ticks above the window around the desk outside the bush hold many goat,14
5785,test,noun,3,sg,target_noun_num_sg_att3_pl,bear,bear,The bears past the roots by the dams above the jars hold one,The bears past the roots by the dams above the jars hold one bear,The bears past the roots by the dams above the jars hold one bears,14
5786,test,noun,3,sg,target_noun_num_sg_att3_pl,goat,goat,The ticks above the knobs around the hinges outside the boilers hold one,The ticks above the knobs around the hinges outside the boilers hold one goat,The ticks above the knobs around the hinges outside the boilers hold one goats,14
5787,test,noun,3,pl,target_noun_num_pl_att3_sg,bears,bears,The bears around the boiler outside the pipe beside the valve hold many,The bears around the boiler outside the pipe beside the valve hold many bears,The bears around the boiler outside the pipe beside the valve hold many bear,14
