idx,split,target_type,attractors,target_num,condition,subject_word,target_word,base_sentence,good,bad,tok_len
2495,test,noun,1,sg,target_noun_num_sg_att1_pl,[wug],[wug],The [wugs] by the knobs hold every,The [wugs] by the knobs hold every [wug],The [wugs] by the knobs hold every [wugs],14
2496,test,noun,1,sg,target_noun_num_sg_att1_pl,[wug],[wug],The [wugs] beside the boilers hold every,The [wugs] beside the boilers hold every [wug],The [wugs] beside the boilers hold every [wugs],14
2497,test,noun,1,pl,target_noun_num_pl_att1_sg,[wugs],[wugs],The [wugs] by the fence hold many,The [wugs] by the fence hold many [wugs],The [wugs] by the fence hold many [wug],14
2498,test,noun,1,pl,target_noun_num_pl_att1_sg,[wugs],[wugs],The [wugs] by the table hold several,The [wugs] by the table hold several [wugs],The [wugs] by the table hold several [wug],14
2499,test,noun,1,pl,target_noun_num_pl_att1_sg,[wugs],[wugs],The [wugs] by the table hold two,The [wugs] by the table hold two [wugs],The [wugs] by the table hold two [wug],14
2500,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] beside the rack past the knob hold several,The [wugs] beside the rack past the knob hold several [wugs],The [wugs] beside the rack past the knob hold several [wug],17
2501,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the switch beside the rope hold many,The [wugs] outside the switch beside the rope hold many [wugs],The [wugs] outside the switch beside the rope hold many [wug],17
2502,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the boilers by the pipes hold every,The [wugs] past the boilers by the pipes hold every [wug],The [wugs] past the boilers by the pipes hold every [wugs],17
2503,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] by the heaps above the pens hold one,The [wugs] by the heaps above the pens hold one [wug],The [wugs] by the heaps above the pens hold one [wugs],17
2504,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] beside the heap past the pen hold many,The [wugs] beside the heap past the pen hold many [wugs],The [wugs] beside the heap past the pen hold many [wug],17
2505,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the tables by the ponds hold one,The [wugs] past the tables by the ponds hold one [wug],The [wugs] past the tables by the ponds hold one [wugs],17
2506,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] above the ponds around the bridges hold every,The [wugs] above the ponds around the bridges hold every [wug],The [wugs] above the ponds around the bridges hold every [wugs],17
2507,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] by the switch above the rope hold several,The [wugs] by the switch above the rope hold several [wugs],The [wugs] by the switch above the rope hold several [wug],17
2508,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] around the switches outside the ropes hold one,The [wugs] around the switches outside the ropes hold one [wug],The [wugs] around the switches outside the ropes hold one [wugs],17
2509,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] beside the fences past the windows hold one,The [wugs] beside the fences past the windows hold one [wug],The [wugs] beside the fences past the windows hold one [wugs],17
2510,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] around the roots outside the dams hold one,The [wugs] around the roots outside the dams hold one [wug],The [wugs] around the roots outside the dams hold one [wugs],17
2511,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] by the ponds above the bridges hold one,The [wugs] by the ponds above the bridges hold one [wug],The [wugs] by the ponds above the bridges hold one [wugs],17
2512,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] by the pipe above the valve hold two,The [wugs] by the pipe above the valve hold two [wugs],The [wugs] by the pipe above the valve hold two [wug],17
2513,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the desks by the bushes hold one,The [wugs] past the desks by the bushes hold one [wug],The [wugs] past the desks by the bushes hold one [wugs],17
2514,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the windows beside the desks hold one,The [wugs] outside the windows beside the desks hold one [wug],The [wugs] outside the windows beside the desks hold one [wugs],17
2515,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] beside the valve past the switch hold many,The [wugs] beside the valve past the switch hold many [wugs],The [wugs] beside the valve past the switch hold many [wug],17
2516,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] past the table by the pond hold many,The [wugs] past the table by the pond hold many [wugs],The [wugs] past the table by the pond hold many [wug],17
2517,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] above the bushes around the drums hold one,The [wugs] above the bushes around the drums hold one [wug],The [wugs] above the bushes around the drums hold one [wugs],17
2518,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the pipe around the valve hold several,The [wugs] above the pipe around the valve hold several [wugs],The [wugs] above the pipe around the valve hold several [wug],17
2519,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the valve around the switch hold many,The [wugs] above the valve around the switch hold many [wugs],The [wugs] above the valve around the switch hold many [wug],17
2520,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] by the dams above the jars hold every,The [wugs] by the dams above the jars hold every [wug],The [wugs] by the dams above the jars hold every [wugs],17
2521,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the windows by the desks hold every,The [wugs] past the windows by the desks hold every [wug],The [wugs] past the windows by the desks hold every [wugs],17
2522,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the strap beside the heap hold several,The [wugs] outside the strap beside the heap hold several [wugs],The [wugs] outside the strap beside the heap hold several [wug],17
2523,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the racks beside the knobs hold one,The [wugs] outside the racks beside the knobs hold one [wug],The [wugs] outside the racks beside the knobs hold one [wugs],17
2524,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] around the bridges outside the fences hold one,The [wugs] around the bridges outside the fences hold one [wug],The [wugs] around the bridges outside the fences hold one [wugs],17
2525,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] by the straps above the heaps hold every,The [wugs] by the straps above the heaps hold every [wug],The [wugs] by the straps above the heaps hold every [wugs],17
2526,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the boiler outside the pipe hold two,The [wugs] around the boiler outside the pipe hold two [wugs],The [wugs] around the boiler outside the pipe hold two [wug],17
2527,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the pond beside the bridge hold many,The [wugs] outside the pond beside the bridge hold many [wugs],The [wugs] outside the pond beside the bridge hold many [wug],17
2528,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] beside the knobs past the hinges hold one,The [wugs] beside the knobs past the hinges hold one [wug],The [wugs] beside the knobs past the hinges hold one [wugs],17
2529,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the knob around the hinge hold two,The [wugs] above the knob around the hinge hold two [wugs],The [wugs] above the knob around the hinge hold two [wug],17
2530,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] by the bush above the drum hold many,The [wugs] by the bush above the drum hold many [wugs],The [wugs] by the bush above the drum hold many [wug],17
2531,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the fence beside the window hold two,The [wugs] outside the fence beside the window hold two [wugs],The [wugs] outside the fence beside the window hold two [wug],17
2532,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] past the valve by the switch hold many,The [wugs] past the valve by the switch hold many [wugs],The [wugs] past the valve by the switch hold many [wug],17
2533,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the fence around the window hold two,The [wugs] above the fence around the window hold two [wugs],The [wugs] above the fence around the window hold two [wug],17
2534,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] by the window above the desk hold several,The [wugs] by the window above the desk hold several [wugs],The [wugs] by the window above the desk hold several [wug],17
2535,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] by the knobs above the hinges hold one,The [wugs] by the knobs above the hinges hold one [wug],The [wugs] by the knobs above the hinges hold one [wugs],17
2536,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] by the heap above the pen hold several,The [wugs] by the heap above the pen hold several [wugs],The [wugs] by the heap above the pen hold several [wug],17
2537,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] beside the dam past the jar hold many,The [wugs] beside the dam past the jar hold many [wugs],The [wugs] beside the dam past the jar hold many [wug],17
2538,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] beside the rope past the cord hold several,The [wugs] beside the rope past the cord hold several [wugs],The [wugs] beside the rope past the cord hold several [wug],17
2539,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] by the rack above the knob hold two,The [wugs] by the rack above the knob hold two [wugs],The [wugs] by the rack above the knob hold two [wug],17
2540,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the pond outside the bridge hold many,The [wugs] around the pond outside the bridge hold many [wugs],The [wugs] around the pond outside the bridge hold many [wug],17
2541,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] beside the switch past the rope hold many,The [wugs] beside the switch past the rope hold many [wugs],The [wugs] beside the switch past the rope hold many [wug],17
2542,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] past the drum by the rack hold many,The [wugs] past the drum by the rack hold many [wugs],The [wugs] past the drum by the rack hold many [wug],17
2543,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the racks by the knobs hold one,The [wugs] past the racks by the knobs hold one [wug],The [wugs] past the racks by the knobs hold one [wugs],17
2544,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] above the heaps around the pens hold every,The [wugs] above the heaps around the pens hold every [wug],The [wugs] above the heaps around the pens hold every [wugs],17
2545,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] around the ponds outside the bridges hold one,The [wugs] around the ponds outside the bridges hold one [wug],The [wugs] around the ponds outside the bridges hold one [wugs],17
2546,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] beside the knob past the hinge hold two,The [wugs] beside the knob past the hinge hold two [wugs],The [wugs] beside the knob past the hinge hold two [wug],17
2547,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] past the boiler by the pipe hold two,The [wugs] past the boiler by the pipe hold two [wugs],The [wugs] past the boiler by the pipe hold two [wug],17
2548,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the table beside the pond hold many,The [wugs] outside the table beside the pond hold many [wugs],The [wugs] outside the table beside the pond hold many [wug],17
2549,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the bridge beside the fence hold many,The [wugs] outside the bridge beside the fence hold many [wugs],The [wugs] outside the bridge beside the fence hold many [wug],17
2550,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] past the hinge by the boiler hold two,The [wugs] past the hinge by the boiler hold two [wugs],The [wugs] past the hinge by the boiler hold two [wug],17
2551,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] around the valves outside the switches hold every,The [wugs] around the valves outside the switches hold every [wug],The [wugs] around the valves outside the switches hold every [wugs],17
2552,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the fence outside the window hold several,The [wugs] around the fence outside the window hold several [wugs],The [wugs] around the fence outside the window hold several [wug],17
2553,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] by the bridge above the fence hold several,The [wugs] by the bridge above the fence hold several [wugs],The [wugs] by the bridge above the fence hold several [wug],17
2554,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] above the tables around the ponds hold every,The [wugs] above the tables around the ponds hold every [wug],The [wugs] above the tables around the ponds hold every [wugs],17
2555,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the fences beside the windows hold every,The [wugs] outside the fences beside the windows hold every [wug],The [wugs] outside the fences beside the windows hold every [wugs],17
2556,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the bridges by the fences hold every,The [wugs] past the bridges by the fences hold every [wug],The [wugs] past the bridges by the fences hold every [wugs],17
2557,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the cord outside the strap hold many,The [wugs] around the cord outside the strap hold many [wugs],The [wugs] around the cord outside the strap hold many [wug],17
2558,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the rack beside the knob hold two,The [wugs] outside the rack beside the knob hold two [wugs],The [wugs] outside the rack beside the knob hold two [wug],17
2559,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] beside the bush past the drum hold two,The [wugs] beside the bush past the drum hold two [wugs],The [wugs] beside the bush past the drum hold two [wug],17
2560,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] above the dams around the jars hold one,The [wugs] above the dams around the jars hold one [wug],The [wugs] above the dams around the jars hold one [wugs],17
2561,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the knobs beside the hinges hold one,The [wugs] outside the knobs beside the hinges hold one [wug],The [wugs] outside the knobs beside the hinges hold one [wugs],17
2562,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] past the knob by the hinge hold several,The [wugs] past the knob by the hinge hold several [wugs],The [wugs] past the knob by the hinge hold several [wug],17
2563,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the valves beside the switches hold every,The [wugs] outside the valves beside the switches hold every [wug],The [wugs] outside the valves beside the switches hold every [wugs],17
2564,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the tables by the ponds hold every,The [wugs] past the tables by the ponds hold every [wug],The [wugs] past the tables by the ponds hold every [wugs],17
2565,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] by the rope above the cord hold several,The [wugs] by the rope above the cord hold several [wugs],The [wugs] by the rope above the cord hold several [wug],17
2566,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] around the fences outside the windows hold every,The [wugs] around the fences outside the windows hold every [wug],The [wugs] around the fences outside the windows hold every [wugs],17
2567,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the window beside the desk hold many,The [wugs] outside the window beside the desk hold many [wugs],The [wugs] outside the window beside the desk hold many [wug],17
2568,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the bridges beside the fences hold one,The [wugs] outside the bridges beside the fences hold one [wug],The [wugs] outside the bridges beside the fences hold one [wugs],17
2569,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the straps beside the heaps hold one,The [wugs] outside the straps beside the heaps hold one [wug],The [wugs] outside the straps beside the heaps hold one [wugs],17
2570,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] beside the desks past the bushes hold one,The [wugs] beside the desks past the bushes hold one [wug],The [wugs] beside the desks past the bushes hold one [wugs],17
2571,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the bush around the drum hold many,The [wugs] above the bush around the drum hold many [wugs],The [wugs] above the bush around the drum hold many [wug],17
2572,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] above the ponds around the bridges hold one,The [wugs] above the ponds around the bridges hold one [wug],The [wugs] above the ponds around the bridges hold one [wugs],17
2573,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the dams beside the jars hold every,The [wugs] outside the dams beside the jars hold every [wug],The [wugs] outside the dams beside the jars hold every [wugs],17
2574,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] around the knobs outside the hinges hold one,The [wugs] around the knobs outside the hinges hold one [wug],The [wugs] around the knobs outside the hinges hold one [wugs],17
2575,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] above the pens around the roots hold every,The [wugs] above the pens around the roots hold every [wug],The [wugs] above the pens around the roots hold every [wugs],17
2576,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the boiler outside the pipe hold several,The [wugs] around the boiler outside the pipe hold several [wugs],The [wugs] around the boiler outside the pipe hold several [wug],17
2577,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] beside the hinge past the boiler hold two,The [wugs] beside the hinge past the boiler hold two [wugs],The [wugs] beside the hinge past the boiler hold two [wug],17
2578,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the ponds by the bridges hold every,The [wugs] past the ponds by the bridges hold every [wug],The [wugs] past the ponds by the bridges hold every [wugs],17
2579,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] by the straps above the heaps hold one,The [wugs] by the straps above the heaps hold one [wug],The [wugs] by the straps above the heaps hold one [wugs],17
2580,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] by the root above the dam hold many,The [wugs] by the root above the dam hold many [wugs],The [wugs] by the root above the dam hold many [wug],17
2581,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the pipes by the valves hold one,The [wugs] past the pipes by the valves hold one [wug],The [wugs] past the pipes by the valves hold one [wugs],17
2582,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the dams by the jars hold every,The [wugs] past the dams by the jars hold every [wug],The [wugs] past the dams by the jars hold every [wugs],17
2583,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the straps beside the heaps hold every,The [wugs] outside the straps beside the heaps hold every [wug],The [wugs] outside the straps beside the heaps hold every [wugs],17
2584,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] beside the ropes past the cords hold every,The [wugs] beside the ropes past the cords hold every [wug],The [wugs] beside the ropes past the cords hold every [wugs],17
2585,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] beside the pipes past the valves hold one,The [wugs] beside the pipes past the valves hold one [wug],The [wugs] beside the pipes past the valves hold one [wugs],17
2586,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the pipe beside the valve hold many,The [wugs] outside the pipe beside the valve hold many [wugs],The [wugs] outside the pipe beside the valve hold many [wug],17
2587,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] past the desk by the bush hold many,The [wugs] past the desk by the bush hold many [wugs],The [wugs] past the desk by the bush hold many [wug],17
2588,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] around the tables outside the ponds hold every,The [wugs] around the tables outside the ponds hold every [wug],The [wugs] around the tables outside the ponds hold every [wugs],17
2589,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the racks by the knobs hold every,The [wugs] past the racks by the knobs hold every [wug],The [wugs] past the racks by the knobs hold every [wugs],17
2590,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the hinge outside the boiler hold several,The [wugs] around the hinge outside the boiler hold several [wugs],The [wugs] around the hinge outside the boiler hold several [wug],17
2591,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the cord around the strap hold two,The [wugs] above the cord around the strap hold two [wugs],The [wugs] above the cord around the strap hold two [wug],17
2592,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the pen outside the root hold several,The [wugs] around the pen outside the root hold several [wugs],The [wugs] around the pen outside the root hold several [wug],17
2593,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the hinge outside the boiler hold many,The [wugs] around the hinge outside the boiler hold many [wugs],The [wugs] around the hinge outside the boiler hold many [wug],17
2594,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] by the pond above the bridge hold two,The [wugs] by the pond above the bridge hold two [wugs],The [wugs] by the pond above the bridge hold two [wug],17
2595,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] around the racks outside the knobs hold one,The [wugs] around the racks outside the knobs hold one [wug],The [wugs] around the racks outside the knobs hold one [wugs],17
2596,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the window around the desk hold several,The [wugs] above the window around the desk hold several [wugs],The [wugs] above the window around the desk hold several [wug],17
2597,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the roots beside the dams hold one,The [wugs] outside the roots beside the dams hold one [wug],The [wugs] outside the roots beside the dams hold one [wugs],17
2598,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] by the drums above the racks hold one,The [wugs] by the drums above the racks hold one [wug],The [wugs] by the drums above the racks hold one [wugs],17
2599,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the rack beside the knob hold several,The [wugs] outside the rack beside the knob hold several [wugs],The [wugs] outside the rack beside the knob hold several [wug],17
2600,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the knob beside the hinge hold many,The [wugs] outside the knob beside the hinge hold many [wugs],The [wugs] outside the knob beside the hinge hold many [wug],17
2601,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] outside the hinge beside the boiler hold several,The [wugs] outside the hinge beside the boiler hold several [wugs],The [wugs] outside the hinge beside the boiler hold several [wug],17
2602,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the rack outside the knob hold several,The [wugs] around the rack outside the knob hold several [wugs],The [wugs] around the rack outside the knob hold several [wug],17
2603,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] around the hinges outside the boilers hold one,The [wugs] around the hinges outside the boilers hold one [wug],The [wugs] around the hinges outside the boilers hold one [wugs],17
2604,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] past the jar by the table hold two,The [wugs] past the jar by the table hold two [wugs],The [wugs] past the jar by the table hold two [wug],17
2605,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] past the knobs by the hinges hold every,The [wugs] past the knobs by the hinges hold every [wug],The [wugs] past the knobs by the hinges hold every [wugs],17
2606,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the table outside the pond hold many,The [wugs] around the table outside the pond hold many [wugs],The [wugs] around the table outside the pond hold many [wug],17
2607,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] past the window by the desk hold many,The [wugs] past the window by the desk hold many [wugs],The [wugs] past the window by the desk hold many [wug],17
2608,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the valve outside the switch hold two,The [wugs] around the valve outside the switch hold two [wugs],The [wugs] around the valve outside the switch hold two [wug],17
2609,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] above the desks around the bushes hold one,The [wugs] above the desks around the bushes hold one [wug],The [wugs] above the desks around the bushes hold one [wugs],17
2610,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] beside the hinge past the boiler hold many,The [wugs] beside the hinge past the boiler hold many [wugs],The [wugs] beside the hinge past the boiler hold many [wug],17
2611,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] by the jars above the tables hold one,The [wugs] by the jars above the tables hold one [wug],The [wugs] by the jars above the tables hold one [wugs],17
2612,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] beside the windows past the desks hold one,The [wugs] beside the windows past the desks hold one [wug],The [wugs] beside the windows past the desks hold one [wugs],17
2613,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the switch outside the rope hold two,The [wugs] around the switch outside the rope hold two [wugs],The [wugs] around the switch outside the rope hold two [wug],17
2614,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the jar around the table hold two,The [wugs] above the jar around the table hold two [wugs],The [wugs] above the jar around the table hold two [wug],17
2615,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the dam around the jar hold several,The [wugs] above the dam around the jar hold several [wugs],The [wugs] above the dam around the jar hold several [wug],17
2616,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] by the windows above the desks hold one,The [wugs] by the windows above the desks hold one [wug],The [wugs] by the windows above the desks hold one [wugs],17
2617,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the bridge around the fence hold several,The [wugs] above the bridge around the fence hold several [wugs],The [wugs] above the bridge around the fence hold several [wug],17
2618,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] above the ropes around the cords hold one,The [wugs] above the ropes around the cords hold one [wug],The [wugs] above the ropes around the cords hold one [wugs],17
2619,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the desks beside the bushes hold every,The [wugs] outside the desks beside the bushes hold every [wug],The [wugs] outside the desks beside the bushes hold every [wugs],17
2620,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the drums beside the racks hold every,The [wugs] outside the drums beside the racks hold every [wug],The [wugs] outside the drums beside the racks hold every [wugs],17
2621,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] above the ropes around the cords hold every,The [wugs] above the ropes around the cords hold every [wug],The [wugs] above the ropes around the cords hold every [wugs],17
2622,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the fence around the window hold several,The [wugs] above the fence around the window hold several [wugs],The [wugs] above the fence around the window hold several [wug],17
2623,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] outside the desks beside the bushes hold one,The [wugs] outside the desks beside the bushes hold one [wug],The [wugs] outside the desks beside the bushes hold one [wugs],17
2624,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] around the pen outside the root hold two,The [wugs] around the pen outside the root hold two [wugs],The [wugs] around the pen outside the root hold two [wug],17
2625,test,noun,2,sg,target_noun_num_sg_att2_pl,[wug],[wug],The [wugs] beside the heaps past the pens hold one,The [wugs] beside the heaps past the pens hold one [wug],The [wugs] beside the heaps past the pens hold one [wugs],17
2626,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] past the valve by the switch hold two,The [wugs] past the valve by the switch hold two [wugs],The [wugs] past the valve by the switch hold two [wug],17
2627,test,noun,2,pl,target_noun_num_pl_att2_sg,[wugs],[wugs],The [wugs] above the bush around the drum hold several,The [wugs] above the bush around the drum hold several [wugs],The [wugs] above the bush around the drum hold several [wug],17
